packet_rate,avg_packet_size,flow_duration,tcp_flag_syn_count,tcp_flag_ack_count,connection_count,std_packet_interval,label
46.15444455770174,546.7299160338089,1183.690888788483,0,0,2.520646057343916,32.34261801409418,0
649.0207749104226,84.49277462430351,102.1711704408205,111,1,102.4099528455768,5.862770236801046,1
501.9583735881529,69.12406638303486,109.0556144444715,114,0,119.8533543873787,5.057895041958558,1
40.10395179741419,555.2678104341248,1280.673994025038,0,7,3.851929070790843,34.21387015049513,0
52.59722501721482,551.1150578213726,1411.308712965908,4,4,2.520475005368216,32.84938187989761,0
485.6376132819263,42.24074126796756,165.5740409480148,99,2,104.7659401935945,3.837076714068879,1
552.406241410442,83.93526449960876,84.30239065420696,77,0,144.8507355890847,2.409041469152299,1
620.3370320548183,40.17611564750891,162.9380619880034,114,1,55.15968127097195,10.26677993145662,1
495.8629767551783,106.2408811271906,9.961464903868205,92,1,122.1457754764182,6.554277895973877,1
521.6067529078211,94.19416057351036,144.9799368989703,111,1,85.4346444610169,1.150812242736063,1
377.0379199097657,52.18223465655223,43.24939509069655,98,0,77.60956319809358,10.90376245699155,1
514.6763381177786,60.79813389039522,189.8376732713246,102,0,129.9471731749102,5.686230559412187,1
52.85865390724905,703.2546204341658,832.2828403105539,6,4,2.165170089453327,32.71628482487137,0
39.64757677580626,638.1158384882777,1047.880900107075,2,5,3.087204992037267,26.68083448587155,0
47.27276430252329,642.8307097207648,843.0476183744593,2,11,2.149802254185344,32.53488172914071,0
68.76795812558066,504.6671391741287,963.09492846883,2,5,3.226292267243436,33.58869353329489,0
452.8192607466292,36.58674939599622,145.6695545401091,95,2,18.93273224915261,4.768981137749678,1
406.5999340895428,17.42701750962961,213.8844463015465,104,0,101.2329205573135,7.509931457256626,1
44.53141058759608,588.1931473008922,820.986031544679,2,4,3.612825321669321,33.14039348450125,0
48.52942618497861,566.2914028881961,1115.041003221313,0,4,3.575356724520126,21.59311554142368,0
65.50500492814076,485.6273792679338,1380.827317914601,4,2,3.667218939304528,29.02605189358382,0
57.12998430172388,718.7679388461563,1063.231191436556,0,5,2.291511898470909,26.52159627916743,0
75.60084538268795,607.5433638901593,1179.07108615252,1,3,3.290087899635433,27.43512878016094,0
433.092917080297,101.0819116584729,57.30355427143213,106,1,173.75159988483,5.764398423840245,1
413.1861057331404,51.75677709903572,160.5819812824583,106,3,124.8023290931888,7.937728681192412,1
55.8685709380027,763.3431532301096,1004.493178562409,0,5,0.5232079331229129,41.34495805829727,0
556.1505801647435,76.90813113564111,43.42473493239187,104,1,103.8215529948099,7.080699241346476,1
500.0254889172055,72.7579663251985,84.07915731408481,91,0,118.1391665364867,5.338777966330832,1
34.16097176514277,522.7122332176391,1108.695875734019,1,6,1.668086889608914,33.19092020364106,0
525.3890106604289,28.9308773267347,26.26107293808026,83,1,90.97784021399904,2.422084931008159,1
509.6616372441089,48.35465874982446,165.0564926089286,102,0,98.47589206352782,6.412580112200441,1
540.4431101522566,30.22155487858847,118.1012275494233,112,0,86.11316653431936,7.986529643775034,1
436.2709944297617,50.21066009316019,10.15041763602996,99,0,114.640381462056,4.295909289256632,1
507.4766793413082,72.24313613911103,86.00169335967354,86,1,63.06720822202691,6.156020710310513,1
43.73032942212232,612.3204806784486,896.7140712224857,2,4,2.3598534949063,35.36683291222487,0
459.9058290437572,83.47684040733405,112.3058853188292,83,1,103.8442126903603,5.394862283136472,1
488.3324453622249,83.26564265588416,89.57467845231248,90,2,109.3062440873549,0.3215361991862542,1
69.6472513291639,586.1544016016226,1015.191053583217,0,2,4.541321144801321,32.76813704679116,0
465.3319555932379,70.34420432317921,80.33817954185773,95,4,69.5596712413081,5.643581444873349,1
32.36959844637266,738.0091354147452,1031.038136771796,1,3,4.506147240774947,38.02367506147426,0
436.6397140723805,74.02262401425835,97.41434443459772,88,3,142.6821540265996,5.13805444698157,1
522.8027793679489,41.55561445730571,145.0555890531086,88,0,118.8826374125029,7.155517168236647,1
37.54261221288012,631.9781934142537,727.3651990814379,1,7,1.895974366527615,29.2800001114917,0
559.9950714355871,60.86048970030254,36.50384563362265,99,2,144.8560382328639,8.436403262837352,1
32.21279751095722,632.307927311603,1179.413239377426,0,6,2.637144372626393,31.03960033691979,0
46.3903383418092,658.6693801475275,796.6633742847006,0,4,1.429674185746983,24.84956972547785,0
48.85460154747382,720.0413907944426,1041.453465879789,1,5,4.616521654513749,31.85603381735029,0
491.778603080992,24.30122934255791,40.41404331913284,89,3,62.84517942957079,6.490990675153649,1
504.9387741168238,68.25282722885932,139.169236207712,93,1,75.78437291991484,5.596951913813784,1
583.5984396106555,67.20261902555126,93.64186018529342,99,2,77.2829245333528,3.275673168191921,1
605.8094273008618,64.89569239206999,96.28739462534588,121,2,139.8357978252465,6.560392262399089,1
441.7336585262607,48.79293687880313,124.6218669577083,97,0,111.4193928383548,7.827486009525687,1
50.59218434014488,570.4598589860971,1170.905045413323,1,13,1.923045459122054,24.93197078822766,0
409.7318929991378,68.83817844328405,112.1231485861355,111,2,102.5076022788792,5.035830155654256,1
54.78979825746392,643.6559804157667,991.435323737685,5,4,2.668221228227878,42.13089001920888,0
553.8743050202954,61.32188492597952,97.37761501754404,99,2,175.499396673816,4.705102184438955,1
540.5227513108734,30.35046969272715,88.73259331434961,100,1,142.6918482702625,5.353381068460353,1
54.73592430635182,645.353430151398,1118.362826748276,0,6,3.356412583534376,28.37629032459013,0
488.9199182448037,74.35692457992533,126.952074837638,92,1,113.8037287491451,4.730612265698689,1
620.7392015862,86.85912663262452,-19.90815476254488,111,3,77.09929259550772,7.195124500853341,1
60.53802052034903,654.3298029036388,741.3454084257672,1,3,3.515660630083394,31.13662953411595,0
49.67246729784002,387.8145100991405,1119.445643650677,2,5,2.578517002833637,21.69397797408039,0
337.127794391618,48.28098462572376,160.7532802795819,115,1,137.3757724356504,7.732059654555976,1
54.01711722098941,502.6931059118444,1222.537674997985,2,6,3.01433642217576,24.59866470109654,0
45.60268941725825,614.679301198555,872.8884317191194,2,1,3.692775769708238,30.7613468790375,0
47.79030400466777,658.8578404420609,1177.458167453348,2,5,3.76379977236326,30.62331696703778,0
496.4346480459615,74.77132078404122,59.56029407917844,103,1,134.1852725561149,5.164176500981087,1
53.43618289568462,747.6540349725896,934.4210566974164,2,8,3.770050108917586,15.26547890357993,0
57.55391225825756,587.8252491616716,1065.575904831871,2,8,1.485426490941443,32.54267658813566,0
47.4743184860684,616.9360824036078,1136.04322109009,3,3,3.238737925291356,25.03565647310651,0
634.0735030087501,67.23815672721976,68.89362598218055,117,0,157.4964501000315,7.999028058785555,1
344.2128101870461,72.25252754674224,65.0763120893427,83,0,123.3902954782866,1.469757829561539,1
416.2704713525198,19.52136778034111,81.74724835975147,92,2,91.5898087797226,3.587872272033618,1
520.0411363004478,112.5061116053782,176.0332086490593,119,0,97.6077470530701,5.29510517181487,1
49.404746439382,607.6005391412411,1080.858950992339,2,3,2.02263588251629,30.17647695372608,0
532.6303240717992,67.52777123778398,120.7689811252995,103,1,77.30788026196832,5.853045796644863,1
45.7311893005258,702.9960817581161,1062.261734688577,3,3,2.079847768542314,40.52543319667251,0
45.53485047932979,610.537550614596,680.3751296232505,1,5,3.955388571179851,31.51485936793642,0
33.92516765438772,584.9944412967474,1034.668332874082,2,7,3.736763345167897,33.81951454287822,0
561.0714463665576,66.5525243465683,76.50210634134243,89,2,38.07213182663735,1.479894439694374,1
50.58208718446,622.3914134064662,871.7026181911381,1,4,1.494252199435834,30.81723873308739,0
53.07299520876609,570.9725455811349,1280.319718589286,2,7,4.623529210891807,26.3781818409827,0
